Número de GRU;Valor Cobrado (R$);Valor Pago (R$);Data Vencimento;Data Pagamento;Ano Débito;Trimestre;UF;Última Atualização Relatório
00000000021815185;180;287,5;30/09/2009;17/02/2014;2009;3;AC;02/04/2024 20:00
00000000021846457;50;79,9;30/09/2009;24/02/2014;2009;3;AC;02/04/2024 20:00
00000000022393985;225;368,7;30/09/2009;31/07/2014;2009;3;AC;02/04/2024 20:00
00000000022394045;225;368,7;30/09/2009;31/07/2014;2009;3;AC;02/04/2024 20:00
00000000022503220;50;82,3;30/09/2009;22/08/2014;2009;3;AC;02/04/2024 20:00
00000000022709998;50;82,8;30/09/2009;30/09/2014;2009;3;AC;02/04/2024 20:00
00000000022749033;225;374,6;30/09/2009;28/10/2014;2009;3;AC;02/04/2024 20:00
00000000022873005;360;602,7;30/09/2009;21/11/2014;2009;3;AC;02/04/2024 20:00
00000000022997763;50;84,1;30/09/2009;23/12/2014;2009;3;AC;02/04/2024 20:00
00000000023614945;450;692;30/09/2009;18/05/2015;2009;3;AC;02/04/2024 20:00
00000000025162303;450;167,6;30/09/2009;18/05/2016;2009;3;AC;02/04/2024 20:00
00000000014328988;180;180;30/12/2009;28/12/2009;2009;4;AC;02/04/2024 20:00
00000000014489807;225;225;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000014492178;360;360;30/12/2009;21/12/2009;2009;4;AC;02/04/2024 20:00
00000000014579304;450;450;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000014707634;225;225;30/12/2009;28/12/2009;2009;4;AC;02/04/2024 20:00
00000000014721073;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014721359;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014765086;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014768126;225;225;30/12/2009;04/02/2009;2009;4;AC;02/04/2024 20:00
00000000014828779;450;450;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014837873;360;360;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014837890;360;360;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014837910;360;360;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014837926;360;360;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014837941;360;360;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014851727;900;900;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000014854006;180;180;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000014863497;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014945310;2.250;2.250;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000014948283;50;50;30/12/2009;28/12/2009;2009;4;AC;02/04/2024 20:00
00000000014950945;50;50;30/12/2009;06/03/2009;2009;4;AC;02/04/2024 20:00
00000000014963631;225;225;30/12/2009;09/03/2009;2009;4;AC;02/04/2024 20:00
00000000014992521;360;360;30/12/2009;24/12/2009;2009;4;AC;02/04/2024 20:00
00000000015003791;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015019707;360;360;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000015021948;225;225;30/12/2009;04/01/2010;2009;4;AC;02/04/2024 20:00
00000000015040269;180;180;30/12/2009;23/12/2009;2009;4;AC;02/04/2024 20:00
00000000015050649;225;225;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000015053079;2.250;2.250;30/12/2009;05/01/2010;2009;4;AC;02/04/2024 20:00
00000000015110694;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015113523;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015132108;225;225;30/12/2009;21/12/2009;2009;4;AC;02/04/2024 20:00
00000000015141744;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015156087;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015156638;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015189854;225;225;30/12/2009;03/04/2009;2009;4;AC;02/04/2024 20:00
00000000015189884;225;225;30/12/2009;03/04/2009;2009;4;AC;02/04/2024 20:00
00000000015214800;225;225;30/12/2009;10/09/2009;2009;4;AC;02/04/2024 20:00
00000000015237310;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015250245;180;180;30/12/2009;28/12/2009;2009;4;AC;02/04/2024 20:00
00000000015363549;180;180;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000015370666;180;180;30/12/2009;15/05/2009;2009;4;AC;02/04/2024 20:00
00000000015417641;225;225;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000015418074;450;450;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000015418138;450;450;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015418198;450;450;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000015526011;360;360;30/12/2009;02/07/2009;2009;4;AC;02/04/2024 20:00
00000000015565204;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015613726;50;50;30/12/2009;08/07/2009;2009;4;AC;02/04/2024 20:00
00000000015742884;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015766499;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015766506;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015900691;360;360;30/12/2009;26/08/2009;2009;4;AC;02/04/2024 20:00
00000000015965067;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000015970931;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016009545;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016059681;50;50;30/12/2009;23/09/2009;2009;4;AC;02/04/2024 20:00
00000000016062831;450;450;30/12/2009;23/12/2009;2009;4;AC;02/04/2024 20:00
00000000016130245;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016159319;50;50;30/12/2009;30/10/2009;2009;4;AC;02/04/2024 20:00
00000000016169691;50;50;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016203121;180;180;30/12/2009;26/10/2009;2009;4;AC;02/04/2024 20:00
00000000016210853;225;225;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000016211112;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016229952;180;180;30/12/2009;23/11/2009;2009;4;AC;02/04/2024 20:00
00000000016231196;225;225;30/12/2009;05/11/2009;2009;4;AC;02/04/2024 20:00
00000000016235425;900;900;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016235600;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016243801;180;180;30/12/2009;06/11/2009;2009;4;AC;02/04/2024 20:00
00000000016245869;225;225;30/12/2009;09/12/2009;2009;4;AC;02/04/2024 20:00
00000000016245872;225;225;30/12/2009;10/12/2009;2009;4;AC;02/04/2024 20:00
00000000016245875;225;225;30/12/2009;10/12/2009;2009;4;AC;02/04/2024 20:00
00000000016253643;50;50;30/12/2009;11/11/2009;2009;4;AC;02/04/2024 20:00
00000000016257383;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016257611;50;50;30/12/2009;12/11/2009;2009;4;AC;02/04/2024 20:00
00000000016270905;180;180;30/12/2009;27/11/2009;2009;4;AC;02/04/2024 20:00
00000000016284777;360;360;30/12/2009;13/01/2010;2009;4;AC;02/04/2024 20:00
00000000016304271;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016312449;50;50;30/12/2009;01/12/2009;2009;4;AC;02/04/2024 20:00
00000000016317131;225;225;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000016317151;225;225;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000016317192;225;225;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000016321363;450;450;30/12/2009;04/12/2009;2009;4;AC;02/04/2024 20:00
00000000016321368;450;450;30/12/2009;04/12/2009;2009;4;AC;02/04/2024 20:00
00000000016329032;450;450;30/12/2009;04/01/2010;2009;4;AC;02/04/2024 20:00
00000000016332579;2.250;2.250;30/12/2009;22/12/2009;2009;4;AC;02/04/2024 20:00
00000000016346599;225;225;30/12/2009;28/12/2009;2009;4;AC;02/04/2024 20:00
00000000016356627;450;450;30/12/2009;16/12/2009;2009;4;AC;02/04/2024 20:00
00000000016356755;360;360;30/12/2009;04/01/2010;2009;4;AC;02/04/2024 20:00
00000000016356806;225;225;30/12/2009;04/01/2010;2009;4;AC;02/04/2024 20:00
00000000016357369;450;360;30/12/2009;16/12/2009;2009;4;AC;02/04/2024 20:00
00000000016359307;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016359310;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016361110;180;180;30/12/2009;16/12/2009;2009;4;AC;02/04/2024 20:00
00000000016363895;180;180;30/12/2009;23/12/2009;2009;4;AC;02/04/2024 20:00
00000000016365075;450;360;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016365107;450;450;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016365114;450;450;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016365719;225;225;30/12/2009;21/12/2009;2009;4;AC;02/04/2024 20:00
00000000016365900;180;180;30/12/2009;17/12/2009;2009;4;AC;02/04/2024 20:00
00000000016366225;180;180;30/12/2009;22/12/2009;2009;4;AC;02/04/2024 20:00
00000000016370045;360;360;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016370108;360;360;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016370698;180;180;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000016375033;180;180;30/12/2009;21/12/2009;2009;4;AC;02/04/2024 20:00
00000000016375618;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016376829;225;225;30/12/2009;28/12/2009;2009;4;AC;02/04/2024 20:00
00000000016380795;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016383748;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016390756;180;180;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000016393276;180;180;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000016393281;180;180;30/12/2009;29/12/2009;2009;4;AC;02/04/2024 20:00
00000000016395382;180;180;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016398248;225;225;30/12/2009;30/12/2009;2009;4;AC;02/04/2024 20:00
00000000016404540;360;360;30/12/2009;04/01/2010;2009;4;AC;02/04/2024 20:00
00000000016406837;180;180;30/12/2009;04/01/2010;2009;4;AC;02/04/2024 20:00
00000000016416172;180;199,8;30/12/2009;25/01/2010;2009;4;AC;02/04/2024 20:00
00000000016420419;180;180;30/12/2009;07/01/2010;2009;4;AC;02/04/2024 20:00
00000000016425055;360;360;30/12/2009;07/01/2010;2009;4;AC;02/04/2024 20:00
00000000016427328;180;180;30/12/2009;07/01/2010;2009;4;AC;02/04/2024 20:00
00000000016453401;180;199,8;30/12/2009;13/01/2010;2009;4;AC;02/04/2024 20:00
00000000016468648;360;399,6;30/12/2009;19/01/2010;2009;4;AC;02/04/2024 20:00
00000000016510518;225;249,8;30/12/2009;01/02/2010;2009;4;AC;02/04/2024 20:00
00000000016510556;225;249,8;30/12/2009;01/02/2010;2009;4;AC;02/04/2024 20:00
00000000016522075;450;55,5;30/12/2009;28/01/2010;2009;4;AC;02/04/2024 20:00
00000000016522771;225;249,8;30/12/2009;28/01/2010;2009;4;AC;02/04/2024 20:00
00000000016526956;225;274,5;30/12/2009;29/01/2010;2009;4;AC;02/04/2024 20:00
00000000016533864;180;219,6;30/12/2009;02/02/2010;2009;4;AC;02/04/2024 20:00
00000000016556788;900;1.098;30/12/2009;05/02/2010;2009;4;AC;02/04/2024 20:00
00000000016559903;360;439,2;30/12/2009;05/02/2010;2009;4;AC;02/04/2024 20:00
00000000016579621;50;61;30/12/2009;10/02/2010;2009;4;AC;02/04/2024 20:00
00000000016579914;225;274,5;30/12/2009;11/02/2010;2009;4;AC;02/04/2024 20:00
00000000016586700;225;274,5;30/12/2009;22/02/2010;2009;4;AC;02/04/2024 20:00
00000000016599524;50;61;30/12/2009;11/02/2010;2009;4;AC;02/04/2024 20:00
00000000016622706;180;219,6;30/12/2009;22/02/2010;2009;4;AC;02/04/2024 20:00
00000000016630970;180;219,6;30/12/2009;19/02/2010;2009;4;AC;02/04/2024 20:00
00000000016656666;180;221,4;30/12/2009;23/02/2010;2009;4;AC;02/04/2024 20:00
00000000016665515;360;43,5;30/12/2009;24/02/2010;2009;4;AC;02/04/2024 20:00
00000000016675955;225;276,8;30/12/2009;04/03/2010;2009;4;AC;02/04/2024 20:00
00000000016712598;180;221,4;30/12/2009;09/03/2010;2009;4;AC;02/04/2024 20:00
00000000016721194;50;61,5;30/12/2009;03/03/2010;2009;4;AC;02/04/2024 20:00
00000000016763434;360;442,8;30/12/2009;15/03/2010;2009;4;AC;02/04/2024 20:00
00000000016796904;360;442,8;30/12/2009;16/03/2010;2009;4;AC;02/04/2024 20:00
00000000016837405;50;61,5;30/12/2009;11/03/2010;2009;4;AC;02/04/2024 20:00
00000000017243779;450;558;30/12/2009;01/04/2010;2009;4;AC;02/04/2024 20:00
00000000017289249;450;558;30/12/2009;05/04/2010;2009;4;AC;02/04/2024 20:00
00000000017459136;225;281,2;30/12/2009;05/05/2010;2009;4;AC;02/04/2024 20:00
00000000017481536;180;41,4;30/12/2009;31/05/2010;2009;4;AC;02/04/2024 20:00
00000000017713045;180;224,2;30/12/2009;15/07/2010;2009;4;AC;02/04/2024 20:00
00000000017771269;180;225,8;30/12/2009;18/08/2010;2009;4;AC;02/04/2024 20:00
00000000017773973;50;64;30/12/2009;18/08/2010;2009;4;AC;02/04/2024 20:00
00000000017796493;50;64;30/12/2009;30/08/2010;2009;4;AC;02/04/2024 20:00
00000000017850888;50;64,5;30/12/2009;21/09/2010;2009;4;AC;02/04/2024 20:00
00000000017918359;50;63,8;30/12/2009;26/10/2010;2009;4;AC;02/04/2024 20:00
00000000017993152;360;463,6;30/12/2009;09/12/2010;2009;4;AC;02/04/2024 20:00
00000000017995693;225;289,8;30/12/2009;09/12/2010;2009;4;AC;02/04/2024 20:00
00000000017995757;450;579,5;30/12/2009;09/12/2010;2009;4;AC;02/04/2024 20:00
00000000018322968;225;299,8;30/12/2009;03/05/2011;2009;4;AC;02/04/2024 20:00
00000000018664434;225;306,2;30/12/2009;24/08/2011;2009;4;AC;02/04/2024 20:00
00000000019216617;50;70,8;30/12/2009;23/02/2012;2009;4;AC;02/04/2024 20:00
00000000019605995;450;260,6;30/12/2009;25/05/2012;2009;4;AC;02/04/2024 20:00
00000000019658722;450;651;30/12/2009;18/06/2012;2009;4;AC;02/04/2024 20:00
00000000019727974;450;261,7;30/12/2009;02/07/2012;2009;4;AC;02/04/2024 20:00
00000000019799425;180;261,5;30/12/2009;24/07/2012;2009;4;AC;02/04/2024 20:00
00000000019820295;450;262,6;30/12/2009;27/07/2012;2009;4;AC;02/04/2024 20:00
00000000019930834;180;264;30/12/2009;31/08/2012;2009;4;AC;02/04/2024 20:00
00000000019970719;225;330;30/12/2009;17/09/2012;2009;4;AC;02/04/2024 20:00
00000000019996829;50;73,3;30/12/2009;21/09/2012;2009;4;AC;02/04/2024 20:00
00000000020071744;225;331,2;30/12/2009;11/10/2012;2009;4;AC;02/04/2024 20:00
00000000020075448;225;331,2;30/12/2009;11/10/2012;2009;4;AC;02/04/2024 20:00
00000000020466871;225;335,1;30/12/2009;31/01/2013;2009;4;AC;02/04/2024 20:00
00000000020809469;180;271;30/12/2009;30/04/2013;2009;4;AC;02/04/2024 20:00
00000000021159419;180;246,9;30/12/2009;29/07/2013;2009;4;AC;02/04/2024 20:00
00000000021188735;50;76,5;30/12/2009;08/08/2013;2009;4;AC;02/04/2024 20:00
00000000021189064;50;76,5;30/12/2009;07/08/2013;2009;4;AC;02/04/2024 20:00
00000000021200568;225;344,5;30/12/2009;13/08/2013;2009;4;AC;02/04/2024 20:00
00000000021241689;450;692,2;30/12/2009;02/09/2013;2009;4;AC;02/04/2024 20:00
00000000021346593;50;76,9;30/12/2009;23/09/2013;2009;4;AC;02/04/2024 20:00
00000000021577630;180;279,6;30/12/2009;28/11/2013;2009;4;AC;02/04/2024 20:00
00000000021640179;50;78;30/12/2009;23/12/2013;2009;4;AC;02/04/2024 20:00
00000000021719820;225;352,9;30/12/2009;29/01/2014;2009;4;AC;02/04/2024 20:00
00000000021815195;180;283,8;30/12/2009;17/02/2014;2009;4;AC;02/04/2024 20:00
00000000021846487;50;78,8;30/12/2009;24/02/2014;2009;4;AC;02/04/2024 20:00
00000000022393997;225;364,1;30/12/2009;31/07/2014;2009;4;AC;02/04/2024 20:00
00000000022394049;225;364,1;30/12/2009;31/07/2014;2009;4;AC;02/04/2024 20:00
00000000022503221;50;81,3;30/12/2009;22/08/2014;2009;4;AC;02/04/2024 20:00
00000000022710002;50;81,8;30/12/2009;30/09/2014;2009;4;AC;02/04/2024 20:00
00000000022749039;225;370;30/12/2009;28/10/2014;2009;4;AC;02/04/2024 20:00
00000000022997765;50;83,1;30/12/2009;23/12/2014;2009;4;AC;02/04/2024 20:00
00000000023614947;450;683,8;30/12/2009;18/05/2015;2009;4;AC;02/04/2024 20:00
00000000023956451;50;87;30/12/2009;18/08/2015;2009;4;AC;02/04/2024 20:00
00000000025162307;450;165,7;30/12/2009;18/05/2016;2009;4;AC;02/04/2024 20:00
00000000016404610;360;360;31/03/2010;03/02/2010;2010;1;AC;02/04/2024 20:00
00000000016431798;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016443163;450;450;31/03/2010;30/03/2010;2010;1;AC;02/04/2024 20:00
00000000016444967;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016455528;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016473106;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016495364;180;180;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016510236;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016521605;225;225;31/03/2010;28/01/2010;2010;1;AC;02/04/2024 20:00
00000000016544851;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016544879;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016544922;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016544948;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016544958;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016546262;450;450;31/03/2010;04/02/2010;2010;1;AC;02/04/2024 20:00
00000000016546375;450;450;31/03/2010;04/02/2010;2010;1;AC;02/04/2024 20:00
00000000016550514;450;450;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016567001;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016571903;225;225;31/03/2010;29/03/2010;2010;1;AC;02/04/2024 20:00
00000000016575703;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016587172;225;225;31/03/2010;24/02/2010;2010;1;AC;02/04/2024 20:00
00000000016599405;50;50;31/03/2010;11/02/2010;2010;1;AC;02/04/2024 20:00
00000000016604455;360;360;31/03/2010;22/02/2010;2010;1;AC;02/04/2024 20:00
00000000016610415;180;180;31/03/2010;30/03/2010;2010;1;AC;02/04/2024 20:00
00000000016617753;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016634867;225;225;31/03/2010;29/03/2010;2010;1;AC;02/04/2024 20:00
00000000016646509;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016655002;180;180;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016656734;180;180;31/03/2010;29/03/2010;2010;1;AC;02/04/2024 20:00
00000000016658468;180;180;31/03/2010;30/03/2010;2010;1;AC;02/04/2024 20:00
00000000016671730;180;180;31/03/2010;05/03/2010;2010;1;AC;02/04/2024 20:00
00000000016675613;180;180;31/03/2010;26/02/2010;2010;1;AC;02/04/2024 20:00
00000000016679191;450;360;31/03/2010;15/03/2010;2010;1;AC;02/04/2024 20:00
00000000016721686;225;225;31/03/2010;11/03/2010;2010;1;AC;02/04/2024 20:00
00000000016729984;180;180;31/03/2010;15/03/2010;2010;1;AC;02/04/2024 20:00
00000000016732213;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016732313;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016732382;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016739254;450;450;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016741513;225;225;31/03/2010;05/03/2010;2010;1;AC;02/04/2024 20:00
00000000016770673;225;225;31/03/2010;30/03/2010;2010;1;AC;02/04/2024 20:00
00000000016771077;2.250;2.250;31/03/2010;29/03/2010;2010;1;AC;02/04/2024 20:00
00000000016785494;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016785546;225;225;31/03/2010;17/03/2010;2010;1;AC;02/04/2024 20:00
00000000016785557;225;225;31/03/2010;15/03/2010;2010;1;AC;02/04/2024 20:00
00000000016830730;2.250;2.250;31/03/2010;05/04/2010;2010;1;AC;02/04/2024 20:00
00000000016837449;50;50;31/03/2010;15/03/2010;2010;1;AC;02/04/2024 20:00
00000000016840213;180;180;31/03/2010;15/03/2010;2010;1;AC;02/04/2024 20:00
00000000016852600;450;450;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016857144;360;360;31/03/2010;15/03/2010;2010;1;AC;02/04/2024 20:00
00000000016862907;180;180;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016864951;225;225;31/03/2010;26/03/2010;2010;1;AC;02/04/2024 20:00
00000000016864994;225;225;31/03/2010;23/03/2010;2010;1;AC;02/04/2024 20:00
00000000016865019;225;225;31/03/2010;26/03/2010;2010;1;AC;02/04/2024 20:00
00000000016875751;360;360;31/03/2010;17/03/2010;2010;1;AC;02/04/2024 20:00
00000000016883159;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016891753;180;180;31/03/2010;17/03/2010;2010;1;AC;02/04/2024 20:00
00000000016893153;50;50;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016895511;180;180;31/03/2010;24/03/2010;2010;1;AC;02/04/2024 20:00
00000000016900958;225;225;31/03/2010;18/03/2010;2010;1;AC;02/04/2024 20:00
00000000016901685;2.250;2.250;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016906130;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016906209;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016906284;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016906345;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000016912801;360;360;31/03/2010;22/03/2010;2010;1;AC;02/04/2024 20:00
00000000016927436;225;225;31/03/2010;22/03/2010;2010;1;AC;02/04/2024 20:00
00000000017241260;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000017241286;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000017241300;225;225;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000017241758;180;180;31/03/2010;29/03/2010;2010;1;AC;02/04/2024 20:00
00000000017243812;450;450;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000017254551;180;180;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000017257606;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000017257662;360;360;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000017262984;180;180;31/03/2010;31/03/2010;2010;1;AC;02/04/2024 20:00
00000000017263385;900;900;31/03/2010;29/03/2010;2010;1;AC;02/04/2024 20:00
